Symbol 1,Symbol 2,APR,SHARPE,
BAC,LMT,0.062174357757653,0.465147022896998,-464.349999789474
CCI,NFLX,0.0621911620144238,0.390832843968969,-361.370413157895
BMY,MSFT,0.0622272285031964,0.509467349101292,-336.019473684211
JNJ,PLD,0.0622851667337996,0.610247816922307,-294.729791210526
ADBE,DUK,0.0627128335581741,0.422631335498648,-507.031578947368
CME,ZTS,0.0627943330372971,0.527131768520748,-366.556025263158
SPGI,ZTS,0.0628872344420097,0.692935739776018,-499.249473684211
ABBV,CVX,0.0630724368108264,0.483483226368576,-313.31
GS,IBM,0.0631072815763447,0.563539201532188,-441.704387894737
C,TMUS,0.0631112454465685,0.455009516926177,-181.805789473684
BAC,PG,0.0631650299844748,0.476966085794734,-175.973181894737
AMGN,TMO,0.0631968336044775,0.512000171302306,-780.817127368421
BMY,C,0.0632039424440261,0.478677116418491,-124.95
AMT,SO,0.0632075143859976,0.591928122709956,-323.510558421053
KO,SO,0.0632096284490671,0.745562119805593,-133.348296052632
IBM,MS,0.0632751887819965,0.539162142473636,-218.327894736842
BLK,TMO,0.0633937309565094,0.51019611500848,-1173.16536947368
ISRG,LIN,0.0635626435216101,0.483247680468846,-522.82742
BAC,MDLZ,0.0635827221266772,0.498356808404171,-95.5942345263158
CRM,GS,0.0636143947099925,0.399475305323041,-476.602808947368
MA,V,0.063644836287498,1.13547721376894,-542.864736842105
CMCSA,MRK,0.0636677799770016,0.527598256199411,-129.769213684211
CMCSA,JPM,0.0636765245424435,0.533445849726579,-164.346842105263
BAC,SPGI,0.0637184087439429,0.445589666361391,-368.056866105263
CVX,WFC,0.0637972370232642,0.4635883083629,-210.272105263158
ADI,IBM,0.0638390092807704,0.484012166266652,-295.643129473684
GOOGL,TMO,0.0638637742872588,0.511738816891039,-2777.59607473684
AAPL,BLK,0.0639217717431486,0.531415481904936,-777.123505263158
ISRG,WMT,0.0639919709005881,0.44104826578606,-332.442631578947
C,MRK,0.064105242483723,0.477891669469859,-137.976582105263
JNJ,USB,0.0642246949300909,0.514159956127816,-224.440526315789
LMT,PG,0.0643437444488859,0.633316055229854,-571.637870526316
BAC,HD,0.0643650585869353,0.451253440172372,-324.237057157895
HD,JPM,0.0643699472802572,0.482258783091956,-412.763875263158
MDLZ,NOC,0.0643961827470503,0.570466971862433,-525.736238947368
ADP,SCHW,0.0644463730545064,0.498789761458743,-278.38656
HON,MRK,0.0644647165742245,0.565068088519271,-276.582371578947
BAC,NVDA,0.0644909343267466,0.379094534058363,-209.057339263158
CCI,PEP,0.0645251768463015,0.698380483442626,-337.566051052632
CSCO,TMO,0.064527864992572,0.492522972548953,-581.521864210527
SBUX,SO,0.0646072622724736,0.532448954468487,-147.445263157895
MO,SCHW,0.0647038654792191,0.481307334416935,-114.023867473684
ORCL,RTX,0.0647713981152702,0.473943619405904,-164.434210526316
CI,HD,0.0647976229566909,0.496463439877541,-546.291991052632
RTX,SO,0.0647978143287362,0.569653495177934,-166.188947368421
GOOGL,TMUS,0.0648179886226177,0.521669354759873,-2372.55315789474
NKE,UNP,0.0648845677371905,0.533832567233766,-330.704254947368
AXP,T,0.0649072149185965,0.449450755777422,-176.945789473684
GOOG,NKE,0.0649091932131203,0.506299090380757,-2362.0861191579
ACN,CSCO,0.0649351685724247,0.575522438776699,-335.608947368421
JNJ,RTX,0.0649833507815134,0.588362943014029,-269.568421052632
INTC,NOW,0.0650213405118267,0.424371332209842,-512.444736842105
PEP,SBUX,0.065076217398705,0.581931049361863,-238.937743157895
CB,VRTX,0.0651007252107863,0.430386765119904,-466.60796631579
AMGN,MMC,0.0651083912001471,0.577610559719522,-397.006315789474
MDT,NKE,0.0651124565074217,0.489954057685399,-207.337648052632
DHR,T,0.0651518899955341,0.509944617673492,-275.319318947369
AXP,MMM,0.0652777811088201,0.465871233115724,-296.642631578947
GS,MCD,0.0653519822057178,0.573483607000333,-546.915582631579
QCOM,T,0.0653575304726091,0.398341297639279,-153.811785263158
ABBV,SPGI,0.0653880005976542,0.551744953244222,-478.686315789474
ADI,NVDA,0.0654129398669105,0.441447306429275,-332.023602631579
JPM,ZTS,0.0654332932307362,0.47700239858617,-288.404736842105
BLK,SPGI,0.0654692364822231,0.582955673373981,-969.715610526316
JNJ,LMT,0.0655845277973044,0.64385187195939,-605.090502105263
MSFT,UPS,0.0656345559752627,0.485765316659208,-439.17052631579
IBM,NOW,0.0656521738932705,0.403235351371947,-610.081052631579
INTC,LMT,0.0656611508718648,0.454139000725706,-470.705238947368
ABT,RTX,0.0656973833910091,0.48917485871563,-205.16
NFLX,RTX,0.0656986454592767,0.383702694797488,-281.485789473684
CVX,NOC,0.0657231967265342,0.506322678782775,-632.822554736842
ABBV,TMO,0.0657311797881359,0.510787143031653,-682.136074736842
CRM,NOC,0.0658172023412302,0.41469939203177,-637.717291578947
BDX,INTU,0.0658447346665272,0.450183717897579,-641.624399473684
KO,NFLX,0.0658600339832625,0.399583573570504,-248.645138157895
ADP,VRTX,0.0658659246731472,0.471405715898212,-478.322875789474
AXP,LIN,0.0658922823002335,0.486446100666847,-469.883209473684
INTU,MSFT,0.0659008398604395,0.678679509291983,-655.757368421053
MS,WMT,0.0659073666596781,0.488473403837796,-203.061578947368
T,VZ,0.065951784351387,0.924696286424286,-71.1826315789474
BDX,HD,0.0661220411394894,0.544551239164966,-536.515643157895
BMY,PFE,0.06612301412272,0.563786944039493,-126.173157894737
COST,TMUS,0.0661615820967059,0.561335200134711,-597.004210526316
CRM,T,0.0662126107016952,0.41920123732965,-193.747894736842
BAC,MMC,0.0662251977991046,0.510199938828888,-187.695813473684
GE,VZ,0.066258653919727,0.469762506679713,-123.048421052632
CCI,UPS,0.0662818777364145,0.473038085343156,-352.786202631579
ANTM,COST,0.0662971039702993,0.524492937642134,-947.48001368421
BMY,NFLX,0.0663192997851609,0.411402162757709,-262.265789473684
PG,TMO,0.0663214309000102,0.614452872389481,-678.794495789474
MMC,SCHW,0.0663245269335411,0.523305926505184,-218.570526315789
CSCO,VZ,0.0663392378150725,0.585267036802219,-95.0252631578947
ANTM,MMM,0.0663643702719516,0.503431646659231,-622.808961052632
C,SO,0.066379319820961,0.507476185346185,-121.388421052632
LLY,NFLX,0.0663881601228613,0.391280374138841,-490.449473684211
BLK,LLY,0.0664130732955075,0.483211213697213,-939.450347368421
ANTM,CVS,0.0664654275376033,0.59540817858659,-576.224750526316
GOOGL,NOC,0.0664848215729104,0.485153741975851,-2704.91676526316
BLK,ISRG,0.066495099374966,0.486527813549939,-845.376136842105
BAC,TMO,0.0665919738617768,0.426301780747834,-571.506625052632
CI,CMCSA,0.0667599339759213,0.51514284973508,-297.874957894737
MMM,SO,0.0668046942572975,0.64556531502347,-211.915789473684
ADBE,NFLX,0.0668789617496763,0.440544332041105,-587.247894736842
CAT,GE,0.0669159076667147,0.499563972434282,-282.681052631579
BLK,CVS,0.066969730637918,0.577467029189576,-729.629294736842
HD,ISRG,0.0670002160951984,0.463324044957972,-499.269138421053
ADBE,ADI,0.067001022634912,0.535957325643393,-557.556287368421
GS,PEP,0.0671410352813604,0.55070020705597,-466.566341578947
IBM,SCHW,0.0673025099956071,0.49822508022746,-203.551578947368
ADBE,MO,0.0673048840344919,0.42680349251187,-449.053867473684
JPM,SBUX,0.0674103314207586,0.564373800188622,-198.611052631579
BAC,CAT,0.067416245447151,0.575978639837788,-244.642655578947
CCI,SO,0.0675268716261963,0.687137599349351,-246.073571052632
HON,IBM,0.0675529667509356,0.660325458519875,-326.624736842105
MS,PM,0.0675695935181815,0.550150927836082,-182.716842105263
CI,SBUX,0.0677184372500637,0.482322485126995,-332.139168421053
ANTM,JNJ,0.0677803651103288,0.582254565672548,-657.680013684211
AMZN,ANTM,0.0677868682944593,0.453218339194586,-596.509934736842
ABT,XOM,0.0678151170360053,0.43759029646662,-206.638947368421
DE,JNJ,0.0678393224268772,0.499426850062969,-515.801052631579
INTU,MCD,0.0679070835289271,0.528371109460191,-638.548563157895
AMGN,NOC,0.0679123191981896,0.541803870477241,-708.137817894737
COP,NVDA,0.0679451392019637,0.377111792646224,-284.990999473684
JPM,TXN,0.0680019639891036,0.519307279468854,-285.867894736842
ISRG,PFE,0.0680281256616342,0.467512636988191,-260.282631578947
MDT,NFLX,0.0680559054228644,0.405448879147117,-279.726265736842
CI,MS,0.0681302262467285,0.517001460581819,-336.391273684211
MDT,UPS,0.0681506332005093,0.490269842086182,-271.142055210526
IBM,MMM,0.0681657586418574,0.734473672436891,-278.546315789474
ADP,AMT,0.0682325773030437,0.603998233865373,-464.976065789474
UPS,WMT,0.0683059331827192,0.508256394204357,-301.484210526316
ANTM,BMY,0.0683111994313574,0.578371870835313,-557.862118947369
DIS,MSFT,0.0683999223337641,0.498133684412434,-362.611052631579
BDX,HON,0.0687417747520165,0.570939896476523,-434.911767894737
CI,DUK,0.0687897898347982,0.573693592494044,-363.1818
BAC,GOOG,0.0688042271788958,0.48070852149644,-2281.81686610526
LMT,UPS,0.0688149400563847,0.479262105972712,-608.42366
CB,MO,0.0688714210512678,0.586523051081961,-250.260781157895
JPM,MDT,0.0689140202114473,0.60522126034445,-215.595213105263
KO,NEE,0.0689554194545952,0.627533622929821,-137.287788684211
CSCO,MA,0.0689815210432287,0.522029608997828,-383.873157894737
MCD,T,0.0689978211929376,0.726015947564758,-264.060668421053
GS,NVDA,0.0690107887149718,0.399686199610965,-478.084861052632
ISRG,PG,0.0690797977259601,0.494706261015205,-351.005263157895
MMC,UNP,0.0690827385073523,0.711359437644447,-369.445504210526
BA,T,0.0691044719415026,0.431577933956021,-153.776315789474
IBM,PLD,0.0691137167050058,0.56220178080174,-257.980843842105
GILD,MDLZ,0.0691692731967553,0.808027802684687,-122.380346
DE,ZTS,0.0692626024924452,0.458398973005802,-506.253157894737
NKE,SBUX,0.0692631201074394,0.570420591637284,-190.353487578947
DUK,JPM,0.0693900160120025,0.551016852301814,-229.653684210526
CMCSA,MO,0.0694227215240468,0.538680401138166,-90.2838674736842
COST,JNJ,0.0694852276354463,0.678281701271811,-639.966315789474
CVS,PFE,0.0694852608883276,0.559689969065161,-144.535789473684
DE,USB,0.0694891147187,0.521076508560878,-390.075263157895
TMO,VRTX,0.0694914928151047,0.487647838367526,-802.317653684211
ANTM,UPS,0.0696053495112392,0.528093115371614,-661.013171578948
NFLX,USB,0.0696079043293905,0.397028825626557,-236.357894736842
MDT,WMT,0.0696317106920179,0.586141335967477,-215.793634157895
GOOGL,WMT,0.0696333681097441,0.533485780637569,-2363.5
BKNG,NFLX,0.0696450926478396,0.385220230715633,-2313.30842105263
GOOG,MMC,0.0696646932625031,0.640171911735102,-2400.82736842105
BA,CAT,0.0696742996207451,0.457369569076721,-343.561052631579
DE,GE,0.0696825618745289,0.491486645785486,-413.098947368421
ANTM,MA,0.0697204619035436,0.518646609737705,-822.112118947369
LOW,WFC,0.0697291111989953,0.446011886994736,-228.452105263158
CB,TMO,0.0697509640309273,0.486876865100439,-738.618251578948
NVDA,T,0.0697515134117226,0.387021353238299,-195.229946842105
HD,LOW,0.069772189834225,1.01670344335301,-476.412296315789
BMY,MS,0.0698004647564428,0.560857921289865,-155.258947368421
ADI,GE,0.0698546130508333,0.468347198637919,-229.689971578947
RTX,WMT,0.0698753490200965,0.572371539188801,-217.553157894737
DIS,GS,0.0699076722581637,0.554629156731434,-405.227019473684
INTU,NEE,0.0699349388823514,0.536168208385244,-470.646334736842
ANTM,NEE,0.0699526461840658,0.528828694588441,-558.240032631579
DHR,TMO,0.0699563105005629,0.958057446418348,-791.968025263158
CRM,LMT,0.06996171195977,0.450757711622468,-603.239975789474
CB,MMC,0.0700429119184383,0.658239798439463,-354.80744
AAPL,ZTS,0.0701015304850774,0.596385542810198,-306.657368421053
MMM,ORCL,0.0701580774800288,0.574916524101552,-210.161052631579
AVGO,BAC,0.0702287059788118,0.489851181067691,-571.746766631579
DIS,NFLX,0.0702303071134101,0.412012162412303,-288.857368421053
ABT,CMCSA,0.0702828414493626,0.56785139040171,-152.152105263158
MCD,PG,0.0702901471742095,0.910423184924697,-385.175931578947
AMT,ORCL,0.0703039619217589,0.50765967458878,-321.755821578947
VRTX,WFC,0.0703073862140917,0.410465452976287,-307.087894736842
BDX,LOW,0.0703241940324388,0.542349214746123,-433.13913631579
CSCO,HD,0.070353606717128,0.579741823740805,-334.252296315789
AMT,MSFT,0.0703664590715349,0.662402404376155,-512.561084736842
AMD,IBM,0.0704790711690009,0.397027232996918,-233.192105263158
GE,PYPL,0.0705117872382668,0.39266824394098,-152.369473684211
HON,ORCL,0.0705919299616149,0.570010148935731,-258.239473684211
HON,USB,0.0706039272954622,0.666083585752012,-237.647894736842
INTU,ORCL,0.0706113063041007,0.509887902042108,-464.952105263158
ISRG,MMM,0.070642086581918,0.477269314112492,-349.586842105263
CVS,DE,0.0707194460616381,0.513509483864626,-434.345789473684
AMAT,CVS,0.0707493555274734,0.440756293883016,-199.049473684211
TMUS,USB,0.0707704663188031,0.500172795930431,-181.478421052632
BMY,MRK,0.0707766345117851,0.770748646497779,-163.557108421053
AXP,JNJ,0.070780903659089,0.486849773920411,-331.513684210526
CRM,SCHW,0.0709075292260115,0.421496621567492,-238.45
BKNG,DIS,0.0709727203664901,0.539806565724637,-2228.16473684211
ABT,DIS,0.0709916850704828,0.506333403868464,-212.531578947368
AMGN,HON,0.0711515856567102,0.628579885750468,-431.943684210526
MO,TMO,0.071187946206364,0.49376049368847,-585.970468526316
BAC,DHR,0.0713008589947419,0.463729654025985,-289.146711368421
BLK,ORCL,0.071337243787398,0.567743625277662,-705.950347368421
AVGO,GOOG,0.0714131925757244,0.595516934720786,-2784.87832157895
HD,SO,0.0715175051673946,0.641809604502311,-361.598085789474
AVGO,INTC,0.0715468744386278,0.525441997604384,-578.102005789474
BA,VRTX,0.0715807358325935,0.411019184421037,-398.414736842105
COST,SPGI,0.0715822132000872,0.652113236034961,-798.597368421053
BKNG,UNP,0.0716097513048632,0.489861601726951,-2342.40024105263
JPM,LOW,0.0716194290666776,0.500432541269822,-309.387368421053
JPM,SO,0.0717117484044343,0.584051191502471,-194.573157894737
ABT,ADBE,0.0717381521632752,0.539345489657173,-510.922105263158
KO,MA,0.0717674042140852,0.60783647289909,-401.159875
GE,MRK,0.0717947218883503,0.479616725548086,-160.672897894737
CB,NOC,0.0718534585094448,0.617729847660172,-665.938942105263
BLK,NKE,0.0718855798029716,0.571400062707199,-750.613308631579
ABBV,QCOM,0.071910475328733,0.441940541010112,-278.268627368421
DUK,ISRG,0.071950356349116,0.476777915891518,-316.158947368421
ABBV,MMC,0.0719894074257665,0.72716679127316,-298.325263157895
CME,NOC,0.0720224874141637,0.596278585675683,-665.505422105263
AXP,RTX,0.0720948715209602,0.582231388691568,-250.915789473684
ABBV,UNH,0.0721318933137907,0.701371387859809,-628.158434736842
AVGO,RTX,0.0721388716929303,0.519035865109843,-631.889374210526
C,USB,0.0721618792982606,0.730098335462543,-99.0421052631579
AMT,T,0.0721762335132725,0.581612822041358,-272.322137368421
MA,XOM,0.0722267987615162,0.491499021164922,-435.479473684211
JPM,VZ,0.0722730134207186,0.66283066753678,-173.536842105263
MCD,PEP,0.0724029080966302,1.01353330316589,-406.741569473684
CVS,V,0.0724819765299174,0.577864375564692,-296.977368421053
AVGO,BMY,0.0724851445625634,0.524544068314351,-612.669374210526
GOOG,TMO,0.072606252181304,0.579722465052103,-2784.63818
ADP,KO,0.0727895238761904,0.755661116853615,-274.813803421053
NOC,RTX,0.072844116702476,0.646055648362244,-558.969923157895
ISRG,MA,0.0728467703885887,0.537631510415486,-548.89
AVGO,SBUX,0.0729167780675153,0.586202267771533,-613.14569
AAPL,JPM,0.0729719048866939,0.487123701241471,-263.991578947368
HD,RTX,0.0729884017196703,0.560456798180836,-384.379664736842
AMZN,CB,0.0730844642803292,0.477663674944221,-315.367361052632
MA,SBUX,0.0731062090159726,0.620569987391129,-415.256842105263
ORCL,PEP,0.0731873678749566,0.589802556842487,-233.145111578947
BAC,V,0.0731941411802008,0.572307647424915,-237.692129263158
BAC,CMCSA,0.0732243262438301,0.560878326568174,-75.820024
AAPL,INTC,0.0733057440458136,0.511105290953027,-181.82
C,MCD,0.0733719033558811,0.576598796893578,-293.230142105263
VZ,XOM,0.0734721635104874,0.550047342892949,-146.631578947368
MSFT,T,0.0734727833408655,0.539113101155356,-281.269473684211
JNJ,SCHW,0.0735374780235545,0.545739885582452,-240.300526315789
GE,MA,0.0735409605461921,0.49949877876657,-411.896315789474
COST,NKE,0.073554605892062,0.573852538175274,-579.495066526316
AMD,GS,0.0735638447878764,0.417492498939988,-398.228072105263
DUK,SBUX,0.0736820681644055,0.573373526340402,-182.525789473684
GOOGL,MMC,0.0738115556697798,0.659375659073732,-2393.78526315789
HD,WFC,0.0738188546595511,0.486529734130033,-331.828612105263
BAC,GS,0.0738532801383349,0.781139223807669,-337.712832947368
CVX,PM,0.0739008470502072,0.556336456375023,-271.061052631579
GOOGL,JPM,0.0739841097439751,0.527679055160381,-2363.30157894737
MMC,SBUX,0.0740732019607255,0.641405370371584,-229.094736842105
GE,PEP,0.074247885920113,0.503737041492199,-235.577216842105
MDT,ZTS,0.0742871985619364,0.642198866618722,-258.261002578947
T,WFC,0.0742945004757183,0.522652291926247,-62.4494736842105
AMZN,SCHW,0.0743948877550971,0.470605840176045,-179.130447368421
BLK,WFC,0.0744018816938079,0.556198588025888,-677.935610526316
AMGN,CVS,0.0744079940320277,0.640204100383721,-337.281052631579
AMD,CI,0.0744430141188461,0.423809999878432,-351.255484210526
CCI,DIS,0.0745218809920583,0.509484304712283,-276.226728947368
SBUX,WFC,0.0745437537553748,0.513482739448642,-117.675789473684
AMD,TXN,0.0745612256310935,0.499861836687572,-257.856315789474
AMT,MDT,0.0745859219268745,0.643972402209743,-344.532613631579
AMGN,CMCSA,0.0746181140002682,0.649165718865046,-285.13052631579
BMY,CCI,0.0746815111208417,0.688928708588031,-249.63515
ADBE,AMGN,0.0746867656560037,0.512158461836537,-643.90052631579
NKE,V,0.0747515611178407,0.579789107067471,-317.961382315789
CI,DE,0.0747884718848724,0.495911079508675,-597.115484210526
MRK,T,0.0748233584092124,0.627513779362028,-108.807108421053
MMC,NKE,0.0749007470665681,0.66136629059951,-267.965066526316
CSCO,TXN,0.0749476786589283,0.610005033219888,-207.356315789474
ABBV,HON,0.0749992726333637,0.618472235468456,-333.262631578947
CVS,XOM,0.075074375950732,0.525956933512055,-189.592105263158
MMM,WMT,0.0751159774099242,0.637271032690739,-263.28
MMM,UPS,0.0751440308444864,0.53934843750867,-318.628421052632
MO,ZTS,0.0751541659300603,0.565796746656978,-214.341762210526
MSFT,XOM,0.0751972897795092,0.469105299335186,-356.718421052632
CSCO,IBM,0.0752271376358462,0.674215235102786,-182.692105263158
AMD,DE,0.0753031750786708,0.410265373318508,-435.575789473684
AMZN,CSCO,0.075334574305792,0.507938546167669,-158.270973684211
MO,TXN,0.0753407333306448,0.556538035226138,-211.804920105263
MMC,MMM,0.0753590647509959,0.713978242933735,-293.565263157895
KO,WFC,0.0753753079920672,0.536851183378698,-103.578822368421
AAPL,MMC,0.0754762709164925,0.578834178977942,-294.475263157895
LLY,VRTX,0.0755411067045093,0.489221060498928,-568.602631578947
JPM,MCD,0.0755777404746481,0.630386202455942,-366.414878947368
SPGI,TMO,0.0756106737215569,0.658017436489319,-870.87818
CSCO,MMC,0.0756303627246413,0.687340547600171,-197.711052631579
